coluna,valor,contagem
acousticness,0.0313,34
acousticness,0.0324,34
acousticness,0.0342,34
acousticness,0.0364,34
acousticness,0.04,34
acousticness,0.0509,34
acousticness,0.0518,34
acousticness,0.0533,34
acousticness,0.0614,34
acousticness,0.0682,34
acousticness,0.0865,34
acousticness,0.0896,34
acousticness,0.00117,33
acousticness,0.00129,33
acousticness,0.00136,33
acousticness,0.00281,33
acousticness,0.00633,33
acousticness,0.0211,33
acousticness,0.032,33
acousticness,0.0405,33
acousticness,0.0515,33
acousticness,0.0687,33
acousticness,0.0744,33
acousticness,0.0805,33
acousticness,0.0985,33
acousticness,0.0995,33
acousticness,0.000121,32
acousticness,0.000866,32
acousticness,0.00106,32
acousticness,0.00111,32
acousticness,0.0013,32
acousticness,0.00153,32
acousticness,0.0016,32
acousticness,0.00193,32
acousticness,0.0021,32
acousticness,0.00304,32
acousticness,0.00316,32
acousticness,0.00861,32
acousticness,0.0261,32
acousticness,0.0277,32
acousticness,0.0299,32
acousticness,0.03,32
acousticness,0.0302,32
acousticness,0.0315,32
acousticness,0.0331,32
acousticness,0.0338,32
acousticness,0.0361,32
acousticness,0.0391,32
acousticness,0.0466,32
acousticness,0.0534,32
acousticness,0.054,32
acousticness,0.0542,32
acousticness,0.0606,32
acousticness,0.063,32
acousticness,0.0818,32
acousticness,0.0826,32
acousticness,0.0933,32
acousticness,0.000153,31
acousticness,0.00181,31
acousticness,0.00223,31
acousticness,0.00237,31
acousticness,0.00459,31
acousticness,0.0237,31
acousticness,0.0276,31
acousticness,0.0298,31
acousticness,0.0317,31
acousticness,0.0326,31
acousticness,0.033,31
acousticness,0.0333,31
acousticness,0.0444,31
acousticness,0.048,31
acousticness,0.0483,31
acousticness,0.057,31
acousticness,0.0635,31
acousticness,0.0674,31
acousticness,0.0722,31
acousticness,0.078,31
acousticness,8.55e-05,30
acousticness,0.000101,30
acousticness,0.000108,30
acousticness,0.000145,30
acousticness,0.001,30
acousticness,0.00146,30
acousticness,0.00147,30
acousticness,0.00149,30
acousticness,0.00166,30
acousticness,0.0019,30
acousticness,0.0022,30
acousticness,0.00261,30
acousticness,0.00272,30
acousticness,0.0028,30
acousticness,0.0262,30
acousticness,0.0363,30
acousticness,0.0417,30
acousticness,0.0419,30
acousticness,0.0421,30
acousticness,0.0452,30
acousticness,0.0463,30
acousticness,0.0476,30
acousticness,0.0492,30
acousticness,0.0553,30
acousticness,0.065,30
acousticness,0.0706,30
acousticness,0.0724,30
acousticness,0.0732,30
acousticness,0.091,30
acousticness,0.0914,30
acousticness,0.0925,30
acousticness,0.000132,29
acousticness,0.000148,29
acousticness,0.00121,29
acousticness,0.00171,29
acousticness,0.00183,29
acousticness,0.00189,29
acousticness,0.00204,29
acousticness,0.00219,29
acousticness,0.00225,29
acousticness,0.00235,29
acousticness,0.00279,29
acousticness,0.0029,29
acousticness,0.00307,29
acousticness,0.00312,29
acousticness,0.01,29
acousticness,0.0387,29
acousticness,0.039,29
acousticness,0.0404,29
acousticness,0.0422,29
acousticness,0.0428,29
acousticness,0.0459,29
acousticness,0.0497,29
acousticness,0.0512,29
acousticness,0.0528,29
acousticness,0.053,29
acousticness,0.0563,29
acousticness,0.0576,29
acousticness,0.0607,29
acousticness,0.0643,29
acousticness,0.0704,29
acousticness,0.0718,29
acousticness,0.0824,29
acousticness,0.000118,28
acousticness,0.00169,28
acousticness,0.00172,28
acousticness,0.00173,28
acousticness,0.00175,28
acousticness,0.00176,28
acousticness,0.00182,28
acousticness,0.00197,28
acousticness,0.00226,28
acousticness,0.00269,28
acousticness,0.00341,28
acousticness,0.00415,28
acousticness,0.00711,28
acousticness,0.00858,28
acousticness,0.0228,28
acousticness,0.0257,28
acousticness,0.0269,28
acousticness,0.0339,28
acousticness,0.0348,28
acousticness,0.0376,28
acousticness,0.0377,28
acousticness,0.0382,28
acousticness,0.0429,28
acousticness,0.0468,28
acousticness,0.0469,28
acousticness,0.0498,28
acousticness,0.0545,28
acousticness,0.0597,28
acousticness,0.072,28
acousticness,0.0736,28
acousticness,0.0758,28
acousticness,0.0784,28
acousticness,0.0901,28
acousticness,0.0902,28
acousticness,0.00045,27
acousticness,0.00135,27
acousticness,0.00138,27
acousticness,0.00141,27
acousticness,0.00154,27
acousticness,0.00155,27
acousticness,0.00156,27
acousticness,0.00159,27
acousticness,0.00184,27
acousticness,0.00215,27
acousticness,0.00258,27
acousticness,0.00264,27
acousticness,0.00265,27
acousticness,0.00323,27
acousticness,0.00347,27
acousticness,0.00364,27
acousticness,0.00377,27
acousticness,0.00422,27
acousticness,0.00536,27
acousticness,0.0274,27
acousticness,0.0346,27
acousticness,0.0352,27
acousticness,0.0354,27
acousticness,0.0357,27
acousticness,0.0369,27
acousticness,0.0373,27
acousticness,0.0386,27
acousticness,0.0456,27
acousticness,0.0464,27
acousticness,0.0489,27
acousticness,0.0495,27
acousticness,0.0508,27
acousticness,0.0516,27
acousticness,0.0529,27
acousticness,0.0546,27
acousticness,0.0584,27
acousticness,0.0586,27
acousticness,0.0588,27
acousticness,0.0603,27
acousticness,0.061,27
acousticness,0.0627,27
acousticness,0.0673,27
acousticness,0.0755,27
acousticness,0.0762,27
acousticness,0.0812,27
acousticness,0.0955,27
acousticness,1.62e-05,26
acousticness,0.000155,26
acousticness,0.00198,26
acousticness,0.00209,26
acousticness,0.00245,26
acousticness,0.00249,26
acousticness,0.00388,26
acousticness,0.00451,26
acousticness,0.0252,26
acousticness,0.0288,26
acousticness,0.0334,26
acousticness,0.0356,26
acousticness,0.0359,26
acousticness,0.0389,26
acousticness,0.0409,26
acousticness,0.0427,26
acousticness,0.0479,26
acousticness,0.05,26
acousticness,0.0504,26
acousticness,0.0524,26
acousticness,0.0537,26
acousticness,0.0548,26
acousticness,0.0581,26
acousticness,0.0626,26
acousticness,0.0641,26
acousticness,0.0714,26
acousticness,0.0791,26
acousticness,0.0814,26
acousticness,0.0847,26
acousticness,0.0849,26
acousticness,0.0864,26
acousticness,0.0874,26
acousticness,0.0884,26
acousticness,0.0954,26
acousticness,0.098,26
acousticness,0.000103,25
acousticness,0.000212,25
acousticness,0.00144,25
acousticness,0.00314,25
acousticness,0.00334,25
acousticness,0.0037,25
acousticness,0.00565,25
acousticness,0.00701,25
acousticness,0.0222,25
acousticness,0.0255,25
acousticness,0.0279,25
acousticness,0.0341,25
acousticness,0.0403,25
acousticness,0.0407,25
acousticness,0.0415,25
acousticness,0.0416,25
acousticness,0.0435,25
acousticness,0.0443,25
acousticness,0.049,25
acousticness,0.052,25
acousticness,0.0521,25
acousticness,0.0549,25
acousticness,0.062,25
acousticness,0.0628,25
acousticness,0.0632,25
acousticness,0.0642,25
acousticness,0.0645,25
acousticness,0.0652,25
acousticness,0.0656,25
acousticness,0.0671,25
acousticness,0.07,25
acousticness,0.0774,25
acousticness,0.0858,25
acousticness,0.0932,25
acousticness,0.0958,25
acousticness,0.00014,24
acousticness,0.000157,24
acousticness,0.00167,24
acousticness,0.00174,24
acousticness,0.00185,24
acousticness,0.00186,24
acousticness,0.00195,24
acousticness,0.00203,24
acousticness,0.00227,24
acousticness,0.00248,24
acousticness,0.00268,24
acousticness,0.00301,24
acousticness,0.00306,24
acousticness,0.00321,24
acousticness,0.0038,24
acousticness,0.00395,24
acousticness,0.00594,24
acousticness,0.00746,24
acousticness,0.0307,24
acousticness,0.0311,24
acousticness,0.0344,24
acousticness,0.0349,24
acousticness,0.0393,24
acousticness,0.0402,24
acousticness,0.0406,24
acousticness,0.0411,24
acousticness,0.0433,24
acousticness,0.0437,24
acousticness,0.0438,24
acousticness,0.045,24
acousticness,0.046,24
acousticness,0.0465,24
acousticness,0.0472,24
acousticness,0.0475,24
acousticness,0.0501,24
acousticness,0.0526,24
acousticness,0.0555,24
acousticness,0.0562,24
acousticness,0.0675,24
acousticness,0.0684,24
acousticness,0.0694,24
acousticness,0.0737,24
acousticness,0.0738,24
acousticness,0.0746,24
acousticness,0.0761,24
acousticness,0.0811,24
acousticness,0.0855,24
acousticness,0.0866,24
acousticness,0.0922,24
acousticness,0.0972,24
acousticness,0.0977,24
acousticness,0.0992,24
acousticness,2.35e-05,23
acousticness,0.000117,23
acousticness,0.000123,23
acousticness,0.00179,23
acousticness,0.00196,23
acousticness,0.002,23
acousticness,0.00243,23
acousticness,0.00263,23
acousticness,0.00274,23
acousticness,0.00277,23
acousticness,0.00296,23
acousticness,0.00339,23
acousticness,0.0034,23
acousticness,0.00519,23
acousticness,0.00752,23
acousticness,0.00876,23
acousticness,0.0325,23
acousticness,0.0424,23
acousticness,0.0455,23
acousticness,0.0473,23
acousticness,0.0486,23
acousticness,0.0517,23
acousticness,0.0575,23
acousticness,0.0579,23
acousticness,0.0613,23
acousticness,0.0618,23
acousticness,0.0625,23
acousticness,0.0639,23
acousticness,0.0665,23
acousticness,0.0686,23
acousticness,0.069,23
acousticness,0.0707,23
acousticness,0.0709,23
acousticness,0.071,23
acousticness,0.0711,23
acousticness,0.0742,23
acousticness,0.0751,23
acousticness,0.0807,23
acousticness,0.0819,23
acousticness,0.0862,23
acousticness,0.0875,23
acousticness,0.0883,23
acousticness,0.0895,23
acousticness,0.0903,23
acousticness,0.0978,23
acousticness,0.0987,23
acousticness,0.000102,22
acousticness,0.00011,22
acousticness,0.00012,22
acousticness,0.000129,22
acousticness,0.000133,22
acousticness,0.000138,22
acousticness,0.000146,22
acousticness,0.00021,22
acousticness,0.000211,22
acousticness,0.00128,22
acousticness,0.00164,22
acousticness,0.00218,22
acousticness,0.00239,22
acousticness,0.00257,22
acousticness,0.0026,22
acousticness,0.00298,22
acousticness,0.00369,22
acousticness,0.00481,22
acousticness,0.00561,22
acousticness,0.0321,22
acousticness,0.0323,22
acousticness,0.0381,22
acousticness,0.0388,22
acousticness,0.0395,22
acousticness,0.0434,22
acousticness,0.0439,22
acousticness,0.0448,22
acousticness,0.0514,22
acousticness,0.0536,22
acousticness,0.0547,22
acousticness,0.056,22
acousticness,0.0571,22
acousticness,0.0572,22
acousticness,0.0578,22
acousticness,0.0583,22
acousticness,0.0587,22
acousticness,0.0602,22
acousticness,0.0611,22
acousticness,0.0617,22
acousticness,0.0654,22
acousticness,0.0678,22
acousticness,0.0679,22
acousticness,0.0681,22
acousticness,0.0735,22
acousticness,0.0753,22
acousticness,0.0799,22
acousticness,0.0806,22
acousticness,0.0836,22
acousticness,0.0843,22
acousticness,0.0857,22
acousticness,0.0905,22
acousticness,0.0908,22
acousticness,0.093,22
acousticness,0.0941,22
acousticness,0.0983,22
acousticness,0.000189,21
acousticness,0.00033,21
acousticness,0.000337,21
acousticness,0.000901,21
acousticness,0.00157,21
acousticness,0.00163,21
acousticness,0.0017,21
acousticness,0.00187,21
acousticness,0.00188,21
acousticness,0.00192,21
acousticness,0.00199,21
acousticness,0.00206,21
acousticness,0.00211,21
acousticness,0.00228,21
acousticness,0.00251,21
acousticness,0.00262,21
acousticness,0.00336,21
acousticness,0.00499,21
acousticness,0.00552,21
acousticness,0.00666,21
acousticness,0.00757,21
acousticness,0.0374,21
acousticness,0.0383,21
acousticness,0.042,21
acousticness,0.0423,21
acousticness,0.0461,21
acousticness,0.0487,21
acousticness,0.0496,21
acousticness,0.051,21
acousticness,0.0541,21
acousticness,0.0585,21
acousticness,0.0591,21
acousticness,0.0596,21
acousticness,0.06,21
acousticness,0.0608,21
acousticness,0.0624,21
acousticness,0.0638,21
acousticness,0.0658,21
acousticness,0.0708,21
acousticness,0.0721,21
acousticness,0.0731,21
acousticness,0.0759,21
acousticness,0.0768,21
acousticness,0.0773,21
acousticness,0.081,21
acousticness,0.0867,21
acousticness,0.0868,21
acousticness,0.0869,21
acousticness,0.0911,21
acousticness,0.0913,21
acousticness,0.0918,21
acousticness,0.0921,21
acousticness,0.0927,21
acousticness,0.094,21
acousticness,0.0966,21
acousticness,0.0969,21
acousticness,0.000107,20
acousticness,0.000203,20
acousticness,0.000253,20
acousticness,0.000372,20
acousticness,0.00168,20
acousticness,0.00194,20
acousticness,0.00212,20
acousticness,0.00256,20
acousticness,0.00284,20
acousticness,0.00288,20
acousticness,0.00305,20
acousticness,0.0031,20
acousticness,0.00384,20
acousticness,0.00448,20
acousticness,0.00458,20
acousticness,0.00469,20
acousticness,0.00517,20
acousticness,0.00591,20
acousticness,0.00768,20
acousticness,0.00947,20
acousticness,0.0347,20
acousticness,0.0365,20
acousticness,0.0368,20
acousticness,0.0441,20
acousticness,0.0446,20
acousticness,0.0485,20
acousticness,0.0494,20
acousticness,0.0551,20
acousticness,0.0556,20
acousticness,0.059,20
acousticness,0.0612,20
acousticness,0.0619,20
acousticness,0.0644,20
acousticness,0.0648,20
acousticness,0.0651,20
acousticness,0.0659,20
acousticness,0.0661,20
acousticness,0.0663,20
acousticness,0.0668,20
acousticness,0.0683,20
acousticness,0.0689,20
acousticness,0.0691,20
acousticness,0.0696,20
acousticness,0.0701,20
acousticness,0.0717,20
acousticness,0.0726,20
acousticness,0.0748,20
acousticness,0.0764,20
acousticness,0.0776,20
acousticness,0.0785,20
acousticness,0.0793,20
acousticness,0.0798,20
acousticness,0.0854,20
acousticness,0.0872,20
acousticness,0.0882,20
acousticness,0.0886,20
acousticness,0.089,20
acousticness,0.0906,20
acousticness,0.0964,20
acousticness,0.0965,20
acousticness,0.0993,20
acousticness,0.0996,20
acousticness,1.52e-05,19
acousticness,1.69e-05,19
acousticness,0.000119,19
acousticness,0.000127,19
acousticness,0.000139,19
acousticness,0.000164,19
acousticness,0.000175,19
acousticness,0.000206,19
acousticness,0.000207,19
acousticness,0.000226,19
acousticness,0.000273,19
acousticness,0.000666,19
acousticness,0.00207,19
acousticness,0.00217,19
acousticness,0.00242,19
acousticness,0.0025,19
acousticness,0.00255,19
acousticness,0.00266,19
acousticness,0.00273,19
acousticness,0.00282,19
acousticness,0.00285,19
acousticness,0.00292,19
acousticness,0.00317,19
acousticness,0.00328,19
acousticness,0.00379,19
acousticness,0.0046,19
acousticness,0.00522,19
acousticness,0.00545,19
acousticness,0.0055,19
acousticness,0.00608,19
acousticness,0.00656,19
acousticness,0.00673,19
acousticness,0.00686,19
acousticness,0.00743,19
acousticness,0.00872,19
acousticness,0.0343,19
acousticness,0.0378,19
acousticness,0.0384,19
acousticness,0.0447,19
acousticness,0.0499,19
acousticness,0.0544,19
acousticness,0.055,19
acousticness,0.0594,19
acousticness,0.0647,19
acousticness,0.0657,19
acousticness,0.0662,19
acousticness,0.0667,19
acousticness,0.0703,19
acousticness,0.0729,19
acousticness,0.0743,19
acousticness,0.0745,19
acousticness,0.0747,19
acousticness,0.0766,19
acousticness,0.0779,19
acousticness,0.0787,19
acousticness,0.0794,19
acousticness,0.0801,19
acousticness,0.0822,19
acousticness,0.0838,19
acousticness,0.084,19
acousticness,0.0844,19
acousticness,0.0917,19
acousticness,0.0957,19
acousticness,0.0973,19
acousticness,1.93e-05,18
acousticness,3.31e-05,18
acousticness,8.57e-05,18
acousticness,0.000142,18
acousticness,0.000158,18
acousticness,0.000169,18
acousticness,0.000176,18
acousticness,0.000235,18
acousticness,0.00024,18
acousticness,0.000246,18
acousticness,0.000318,18
acousticness,0.000373,18
acousticness,0.000513,18
acousticness,0.00205,18
acousticness,0.00236,18
acousticness,0.00238,18
acousticness,0.00244,18
acousticness,0.00252,18
acousticness,0.00254,18
acousticness,0.00271,18
acousticness,0.00294,18
acousticness,0.00295,18
acousticness,0.00302,18
acousticness,0.00313,18
acousticness,0.00344,18
acousticness,0.00358,18
acousticness,0.00366,18
acousticness,0.00374,18
acousticness,0.00437,18
acousticness,0.00463,18
acousticness,0.00471,18
acousticness,0.00472,18
acousticness,0.00473,18
acousticness,0.00475,18
acousticness,0.0048,18
acousticness,0.00529,18
acousticness,0.00532,18
acousticness,0.00609,18
acousticness,0.0062,18
acousticness,0.00634,18
acousticness,0.00637,18
acousticness,0.0079,18
acousticness,0.00857,18
acousticness,0.00866,18
acousticness,0.0432,18
acousticness,0.0436,18
acousticness,0.0445,18
acousticness,0.0488,18
acousticness,0.0503,18
acousticness,0.0507,18
acousticness,0.0522,18
acousticness,0.0523,18
acousticness,0.0535,18
acousticness,0.0538,18
acousticness,0.0543,18
acousticness,0.0595,18
acousticness,0.0599,18
acousticness,0.0646,18
acousticness,0.0693,18
acousticness,0.0715,18
acousticness,0.073,18
acousticness,0.0767,18
acousticness,0.0782,18
acousticness,0.0783,18
acousticness,0.082,18
acousticness,0.0823,18
acousticness,0.0832,18
acousticness,0.0841,18
acousticness,0.0928,18
acousticness,0.0934,18
acousticness,0.0942,18
acousticness,1.75e-05,17
acousticness,6.5e-05,17
acousticness,0.000109,17
acousticness,0.000113,17
acousticness,0.000128,17
acousticness,0.000141,17
acousticness,0.000154,17
acousticness,0.000159,17
acousticness,0.000163,17
acousticness,0.000311,17
acousticness,0.000321,17
acousticness,0.000354,17
acousticness,0.00037,17
acousticness,0.000391,17
acousticness,0.000624,17
acousticness,0.000627,17
acousticness,0.000779,17
acousticness,0.00293,17
acousticness,0.00318,17
acousticness,0.00331,17
acousticness,0.00335,17
acousticness,0.00356,17
acousticness,0.004,17
acousticness,0.00413,17
acousticness,0.00427,17
acousticness,0.00449,17
acousticness,0.0047,17
acousticness,0.00487,17
acousticness,0.00502,17
acousticness,0.00526,17
acousticness,0.00533,17
acousticness,0.00548,17
acousticness,0.00555,17
acousticness,0.00574,17
acousticness,0.00579,17
acousticness,0.00598,17
acousticness,0.00786,17
acousticness,0.00791,17
acousticness,0.00804,17
acousticness,0.00821,17
acousticness,0.00832,17
acousticness,0.00975,17
